,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,rooms_per_bedroom,population_per_household,bedroom_per_household,room_per_household
12987,-121.27,38.7,16.0,4.6488,145300.0,0,6,3,0,6
12988,-121.27,38.69,16.0,4.4489,145600.0,0,5,2,1,5
12989,-121.26,38.68,4.0,2.7477,133000.0,0,3,1,1,4
12990,-121.24,38.7,13.0,5.7133,166800.0,0,6,3,1,6
12991,-121.25,38.7,16.0,4.2464,144400.0,0,6,3,0,6
12992,-121.26,38.69,17.0,5.2586,137000.0,0,6,3,1,6
12993,-121.25,38.69,17.0,4.5562,134500.0,0,6,3,0,6
12994,-121.25,38.69,24.0,4.1607,112800.0,0,5,3,0,5
12995,-121.24,38.68,20.0,3.7426,135500.0,0,5,2,1,5
12996,-121.25,38.68,15.0,4.9688,135600.0,0,6,3,1,6
12997,-121.26,38.68,13.0,5.2051,167400.0,0,6,3,0,6
12998,-121.25,38.68,13.0,6.1943,276100.0,0,7,3,0,6
12999,-121.25,38.67,14.0,4.2262,244300.0,0,5,2,1,6
13000,-121.26,38.67,18.0,4.2273,141800.0,0,5,2,0,5
13001,-121.27,38.67,16.0,2.5199,149000.0,0,3,1,1,3
13002,-121.26,38.66,8.0,4.0781,124300.0,0,4,2,1,5
13003,-121.27,38.67,15.0,2.7388,111600.0,0,4,1,1,4
13004,-121.27,38.67,15.0,3.8906,128700.0,0,4,2,0,4
13005,-121.28,38.68,16.0,3.75,147300.0,0,5,2,1,5
13006,-121.28,38.67,23.0,5.4797,160000.0,0,6,3,1,6
13007,-121.28,38.67,29.0,4.3625,158800.0,0,6,2,1,6
13008,-121.29,38.68,20.0,1.8589,144000.0,0,4,2,1,5
13009,-121.29,38.67,20.0,3.6516,130500.0,0,5,2,1,5
13010,-121.25,38.72,15.0,5.2177,162700.0,0,7,3,1,7
13011,-121.27,38.71,16.0,4.4609,142900.0,0,6,2,1,6
13012,-121.25,38.71,14.0,4.3009,143400.0,0,5,2,1,5
13013,-121.26,38.7,9.0,4.3826,146600.0,0,5,2,1,6
13014,-121.17,38.69,5.0,5.6902,243200.0,0,5,2,1,6
13015,-121.19,38.71,11.0,3.2321,390800.0,0,10,2,0,7
13016,-121.18,38.69,7.0,6.3528,274500.0,0,7,3,1,7
13017,-121.2,38.7,28.0,4.3214,131700.0,0,6,2,1,6
13018,-121.2,38.69,26.0,2.7174,137500.0,0,5,2,1,5
13019,-121.22,38.68,10.0,3.4506,139000.0,0,4,2,1,5
13020,-121.22,38.71,23.0,4.4695,214700.0,0,6,2,0,6
13021,-121.23,38.71,18.0,4.8542,170500.0,0,6,3,1,7
13022,-121.23,38.69,19.0,3.9226,148700.0,0,6,2,1,6
13023,-121.23,38.67,27.0,3.8954,133000.0,0,5,2,1,5
13024,-121.24,38.67,28.0,4.0182,131700.0,0,6,2,1,6
13025,-121.2,38.68,9.0,3.4896,143800.0,0,5,2,1,5
13026,-121.21,38.67,11.0,4.1071,145800.0,0,5,2,1,5
13027,-121.22,38.67,20.0,4.05,130700.0,0,6,3,0,6
13028,-121.21,38.67,19.0,3.0533,112100.0,0,4,2,1,4
13029,-121.19,38.67,16.0,4.817,147000.0,0,6,2,1,6
13030,-121.2,38.67,26.0,2.9803,115400.0,0,5,2,0,5
13031,-121.2,38.67,10.0,4.6902,171000.0,0,5,2,1,6
13032,-121.19,38.66,26.0,6.1185,179200.0,0,6,2,1,7
13033,-121.2,38.66,17.0,5.47,204800.0,0,7,3,0,6
13034,-121.15,38.69,52.0,6.1359,225000.0,0,5,230,1,8
13035,-121.17,38.71,15.0,2.5183,293300.0,0,5,1,0,5
13036,-121.17,38.68,37.0,3.0,121900.0,0,4,2,1,4
13037,-121.18,38.67,42.0,2.3333,116000.0,0,4,2,1,4
13038,-121.16,38.67,21.0,3.7796,159000.0,0,5,2,1,5
13039,-121.15,38.68,6.0,5.0159,189600.0,0,6,3,1,6
13040,-121.16,38.68,21.0,3.1161,131600.0,0,5,2,1,5
13041,-121.13,38.66,2.0,6.2503,222500.0,0,7,3,1,8
13042,-121.13,38.55,8.0,4.2031,212500.0,0,4,4,1,5
13043,-121.06,38.51,6.0,6.8869,263100.0,0,7,2,1,7
13044,-121.13,38.47,16.0,3.6645,203400.0,0,5,2,1,6
13045,-121.24,38.63,4.0,7.2582,273200.0,0,7,2,1,7
13046,-121.22,38.58,25.0,2.233,55000.0,0,4,1,1,4
13047,-121.28,38.55,35.0,2.6981,112500.0,0,5,3,1,5
13048,-121.31,38.59,35.0,3.1711,101900.0,0,5,2,1,6
13049,-121.32,38.59,21.0,3.6817,136100.0,0,5,2,1,5
13050,-121.32,38.59,24.0,2.5035,123700.0,0,4,2,1,5
13051,-121.29,38.61,17.0,3.9727,132700.0,0,5,2,1,5
13052,-121.3,38.61,25.0,4.3235,116900.0,0,5,2,0,5
13053,-121.3,38.6,32.0,3.3926,103400.0,0,5,2,1,5
13054,-121.27,38.62,13.0,2.7652,95600.0,0,4,2,1,4
13055,-121.28,38.61,22.0,2.7356,96100.0,0,4,2,1,5
13056,-121.28,38.61,23.0,2.4722,103300.0,0,5,2,1,5
13057,-121.29,38.61,26.0,4.4519,110500.0,0,6,3,0,5
13058,-121.27,38.61,17.0,2.9452,115600.0,0,4,2,1,5
13059,-121.28,38.6,25.0,3.1654,111600.0,0,5,2,0,5
13060,-121.28,38.6,17.0,3.1194,112500.0,0,4,2,1,4
13061,-121.29,38.6,29.0,4.0938,109100.0,0,5,2,1,5
13062,-121.32,38.57,15.0,5.31,127500.0,0,6,3,1,7
13063,-121.33,38.56,17.0,3.311,109400.0,0,5,2,1,5
13064,-121.32,38.57,25.0,3.6897,101100.0,0,4,3,0,4
13065,-121.32,38.56,18.0,4.5766,108700.0,0,6,3,0,6
13066,-121.32,38.54,13.0,2.9693,104400.0,0,4,2,1,4
13067,-121.28,38.53,18.0,3.1042,165000.0,0,5,2,0,5
13068,-121.3,38.58,19.0,2.3787,91300.0,0,3,2,1,4
13069,-121.3,38.58,16.0,2.6471,90700.0,0,3,3,1,4
13070,-121.31,38.58,10.0,2.5035,112500.0,0,4,1,1,4
13071,-121.31,38.57,9.0,3.5192,113300.0,0,5,2,0,4
13072,-121.31,38.57,22.0,2.5,101600.0,0,4,2,1,4
13073,-121.33,38.57,17.0,2.3684,150000.0,0,4,2,1,4
13074,-121.28,38.59,3.0,3.0481,92500.0,0,3,2,1,4
13075,-121.29,38.59,19.0,3.6563,95600.0,0,5,2,0,5
13076,-121.3,38.59,25.0,2.1116,89600.0,0,4,2,1,4
13077,-121.3,38.58,29.0,2.8966,92400.0,0,4,3,1,5
13078,-121.34,38.56,12.0,2.9896,118600.0,0,4,2,1,5
13079,-121.34,38.55,11.0,4.1447,114000.0,0,5,3,0,5
13080,-121.35,38.54,12.0,3.5691,116300.0,0,4,2,1,5
13081,-121.37,38.56,19.0,2.9464,113500.0,0,5,2,1,5
13082,-121.37,38.57,16.0,2.6635,135800.0,0,4,2,1,4
13083,-121.37,38.56,18.0,2.7679,118000.0,0,5,2,1,6
13084,-121.36,38.57,26.0,5.6485,129500.0,0,7,2,1,7
13085,-121.35,38.56,16.0,4.5066,140200.0,0,5,2,1,5
13086,-121.34,38.58,17.0,5.0917,134100.0,0,6,2,0,6
13087,-121.34,38.57,14.0,4.4602,134500.0,0,5,2,1,5
13088,-121.35,38.55,18.0,3.9934,123300.0,0,5,2,1,5
13089,-121.35,38.55,22.0,5.0427,126900.0,0,6,2,1,6
13090,-121.36,38.55,33.0,2.8021,118800.0,0,6,2,1,6
13091,-121.35,38.56,16.0,5.0622,132400.0,0,6,3,0,6
13092,-121.36,38.56,17.0,5.2881,138000.0,0,6,3,0,6
13093,-121.37,38.55,21.0,4.5815,125500.0,0,6,2,0,6
13094,-121.36,38.56,20.0,1.8288,32500.0,0,3,2,1,4
13095,-121.37,38.56,27.0,2.0901,52500.0,0,3,1,1,4
13096,-121.3,38.51,19.0,4.15,157500.0,0,6,3,1,6
13097,-121.35,38.51,29.0,4.2206,157700.0,0,5,2,1,6
13098,-121.4,38.47,4.0,4.3658,130600.0,0,6,3,1,6
13099,-121.38,38.47,4.0,4.5604,145900.0,0,6,3,1,6
13100,-121.39,38.43,3.0,5.4445,237600.0,0,7,3,1,8
13101,-121.27,38.44,19.0,5.8831,209900.0,0,6,3,1,6
13102,-121.35,38.46,2.0,4.3879,144400.0,0,6,2,1,7
13103,-121.34,38.44,14.0,5.7452,240900.0,0,6,3,1,7
13104,-121.32,38.41,17.0,5.8239,247500.0,0,6,3,1,6
13105,-121.36,38.42,6.0,5.1811,188400.0,0,6,3,1,9
13106,-121.37,38.41,14.0,3.5625,125700.0,0,5,2,1,5
13107,-121.37,38.42,18.0,3.3281,91200.0,0,5,3,0,4
13108,-121.38,38.41,7.0,4.7557,150400.0,0,6,3,1,6
13109,-121.38,38.41,10.0,4.45,138700.0,0,5,2,1,5
13110,-121.38,38.4,15.0,4.8831,154400.0,0,6,2,1,6
13111,-121.37,38.39,15.0,6.2575,143500.0,0,7,3,0,7
13112,-121.35,38.4,11.0,3.175,94400.0,0,5,3,1,5
13113,-121.36,38.4,18.0,4.175,144400.0,0,5,2,1,5
13114,-121.36,38.39,10.0,5.2447,148100.0,0,6,3,1,6
13115,-121.13,38.37,10.0,7.0326,241100.0,0,6,3,0,6
13116,-121.2,38.36,14.0,3.8897,175700.0,0,5,3,1,6
13117,-121.22,38.4,14.0,4.6989,213800.0,0,6,3,1,6
13118,-121.22,38.43,20.0,4.5368,219300.0,0,6,2,1,6
13119,-121.29,38.36,17.0,4.5272,191700.0,0,5,3,1,5
13120,-121.27,38.31,17.0,4.4107,151600.0,0,5,3,1,6
13121,-121.1,38.33,14.0,4.1974,157800.0,0,5,3,1,6
13122,-121.2,38.28,20.0,3.9808,160200.0,0,5,3,1,5
13123,-121.26,38.27,20.0,4.4125,144600.0,0,5,3,1,6
13124,-121.29,38.28,11.0,4.8073,156700.0,0,5,3,1,6
13125,-121.35,38.28,17.0,3.2234,82000.0,0,4,3,1,5
13126,-121.33,38.28,14.0,4.4306,170100.0,0,5,3,0,5
13127,-121.31,38.28,16.0,1.9485,155400.0,0,4,1,1,4
13128,-121.3,38.26,19.0,3.215,104600.0,0,5,3,0,4
13129,-121.31,38.26,22.0,1.8846,88300.0,0,4,2,0,4
13130,-121.32,38.26,4.0,4.1179,134600.0,0,5,3,1,6
13131,-121.3,38.25,27.0,2.5727,86100.0,0,4,3,1,4
13132,-121.48,38.46,8.0,4.0516,121200.0,0,5,3,1,6
13133,-121.42,38.47,11.0,2.3343,97800.0,0,3,2,1,4
13134,-121.43,38.46,18.0,4.0625,100300.0,0,5,3,0,5
13135,-121.43,38.47,21.0,4.35,96200.0,0,6,3,0,5
13136,-121.44,38.47,16.0,4.1597,95900.0,0,5,3,0,5
13137,-121.44,38.47,5.0,3.3608,108900.0,0,4,2,1,5
13138,-121.44,38.46,10.0,3.5461,103600.0,0,4,2,1,5
13139,-121.44,38.43,3.0,4.9516,153700.0,0,6,3,1,7
13140,-121.41,38.34,24.0,3.0833,162500.0,0,5,7,1,6
13141,-121.45,38.37,32.0,4.4519,137500.0,0,5,2,1,5
13142,-121.5,38.34,36.0,2.0048,72900.0,0,4,2,0,4
13143,-121.54,38.29,47.0,2.8616,92500.0,0,5,2,1,6
13144,-121.56,38.26,43.0,2.9744,136800.0,0,5,3,1,6
13145,-121.51,38.26,52.0,1.6458,52800.0,0,4,2,1,4
13146,-121.57,38.19,36.0,2.4353,162500.0,0,5,2,1,5
13147,-121.7,38.1,19.0,3.3398,89700.0,0,4,2,1,5
13148,-121.29,36.9,17.0,5.8324,374200.0,0,6,3,1,6
13149,-121.37,36.89,21.0,4.025,293800.0,0,5,3,1,5
13150,-121.47,36.92,27.0,4.6477,265900.0,0,4,3,1,6
13151,-121.53,36.85,23.0,2.6719,193600.0,0,4,2,1,5
13152,-121.51,36.86,36.0,2.625,210000.0,0,6,3,0,6
13153,-121.6,36.88,21.0,4.7813,241500.0,1,5,3,1,5
13154,-121.5,36.81,20.0,4.2333,363300.0,0,5,3,1,6
13155,-121.45,36.86,11.0,3.1375,146200.0,0,4,4,0,4
13156,-121.42,36.86,41.0,2.6818,225000.0,0,4,4,1,4
13157,-121.41,36.85,11.0,2.8839,145900.0,0,4,3,1,4
13158,-121.4,36.85,50.0,2.6598,157300.0,0,4,3,1,4
13159,-121.4,36.84,52.0,2.9554,136500.0,0,4,3,1,5
13160,-121.4,36.84,40.0,3.0912,155300.0,0,4,2,1,4
13161,-121.41,36.84,23.0,3.7049,192200.0,0,4,3,1,5
13162,-121.4,36.86,36.0,1.9405,145400.0,0,4,3,1,4
13163,-121.38,36.85,13.0,3.7316,192400.0,0,5,3,1,5
13164,-121.38,36.84,6.0,4.1875,217600.0,0,5,3,1,5
13165,-121.37,36.84,11.0,3.5714,243000.0,0,5,2,1,5
13166,-121.38,36.84,17.0,3.6354,221200.0,0,5,3,1,5
13167,-121.37,36.83,14.0,4.76,216000.0,0,5,3,1,6
13168,-121.4,36.83,11.0,3.067,207900.0,0,5,2,1,5
13169,-121.44,36.84,7.0,4.005,180400.0,0,4,3,1,4
13170,-121.42,36.85,7.0,2.3125,170800.0,0,5,2,1,5
13171,-121.32,36.79,30.0,3.6333,202500.0,0,5,3,0,5
13172,-121.36,36.81,7.0,5.0871,290500.0,0,6,2,1,6
13173,-121.34,36.76,15.0,4.1528,336800.0,0,6,3,1,7
13174,-121.06,36.72,23.0,2.2132,100000.0,0,5,3,1,7
13175,-120.95,36.47,52.0,3.2292,225000.0,1,5,2,1,7
13176,-117.75,34.01,4.0,6.1287,289600.0,1,6,3,1,6
13177,-117.78,33.97,2.0,8.4411,500001.0,1,8,3,1,10
13178,-117.72,33.99,14.0,5.7763,206700.0,0,6,3,1,6
13179,-117.76,33.98,3.0,6.7172,292400.0,1,6,2,1,11
13180,-117.74,33.97,4.0,5.6501,254900.0,1,5,2,1,6
13181,-117.72,33.97,16.0,5.228,187800.0,1,6,3,1,6
13182,-117.71,33.97,10.0,3.851,137200.0,0,4,2,1,4
13183,-117.7,33.92,4.0,6.2141,252200.0,1,6,3,1,6
13184,-117.75,33.95,13.0,7.5839,426900.0,1,7,3,1,8
13185,-117.76,33.94,40.0,5.1165,184200.0,1,5,2,1,5
13186,-117.69,34.09,28.0,2.725,140200.0,0,4,2,1,5
13187,-117.7,34.08,10.0,3.7802,107300.0,0,4,2,1,5
13188,-117.7,34.09,25.0,3.625,121800.0,0,5,3,1,5
13189,-117.71,34.08,29.0,2.5972,134300.0,0,4,3,0,4
13190,-117.71,34.07,31.0,3.8875,129200.0,0,4,3,1,5
13191,-117.69,34.08,30.0,4.5185,142500.0,0,5,2,1,5
13192,-117.69,34.07,35.0,3.7083,131000.0,0,5,3,1,5
13193,-117.69,34.07,34.0,3.8586,136000.0,0,5,3,0,5
13194,-117.69,34.08,14.0,3.2344,128200.0,0,4,2,1,5
13195,-117.71,34.07,24.0,3.6,139300.0,0,5,3,0,5
13196,-117.7,34.08,33.0,4.1448,137300.0,0,5,3,1,5
13197,-117.7,34.07,33.0,3.7969,128400.0,0,5,4,0,5
13198,-117.69,34.06,29.0,2.7986,114400.0,0,3,3,1,4
13199,-117.69,34.06,25.0,2.5536,144000.0,0,4,3,1,4
13200,-117.7,34.06,25.0,2.3049,150000.0,0,3,4,1,3
13201,-117.7,34.06,7.0,2.9107,95300.0,0,5,3,1,5
13202,-117.71,34.06,27.0,1.4722,91300.0,0,3,3,1,3
13203,-117.68,34.05,25.0,2.5395,187500.0,0,4,2,1,4
13204,-117.69,34.05,10.0,4.3264,128900.0,0,5,2,1,5
13205,-117.7,34.05,24.0,4.7357,162500.0,0,6,3,0,6
13206,-117.71,34.06,16.0,3.625,160400.0,0,4,2,0,4
13207,-117.71,34.05,20.0,2.5735,130500.0,0,5,3,0,4
13208,-117.72,34.05,31.0,2.7321,104300.0,0,4,3,1,4
13209,-117.72,34.05,8.0,4.0614,107000.0,0,4,3,1,4
13210,-117.69,34.04,5.0,4.0096,182600.0,0,4,2,1,5
13211,-117.7,34.04,13.0,3.5954,163000.0,0,5,2,1,5
13212,-117.71,34.04,20.0,4.625,222100.0,0,6,3,0,6
13213,-117.71,34.04,17.0,2.9811,231800.0,0,5,2,1,5
13214,-117.72,34.03,17.0,5.6029,161800.0,0,6,3,0,6
13215,-117.72,34.02,17.0,6.5958,236800.0,0,6,3,1,6
13216,-117.73,34.01,36.0,4.125,213000.0,0,5,3,1,6
13217,-117.72,34.0,15.0,5.4824,179700.0,0,6,3,1,6
13218,-117.68,34.0,5.0,5.7338,225400.0,0,6,3,0,5
13219,-117.69,34.0,28.0,2.5781,111600.0,0,4,4,1,5
13220,-117.7,34.0,15.0,5.7021,193100.0,0,6,3,0,6
13221,-117.71,34.02,17.0,3.6361,157700.0,0,5,3,1,5
13222,-117.71,34.03,11.0,3.4267,164400.0,0,4,3,1,5
13223,-117.67,34.03,20.0,4.7056,165500.0,0,6,3,0,5
13224,-117.68,34.03,16.0,3.0396,124300.0,0,4,3,1,4
13225,-117.69,34.03,20.0,3.4184,162500.0,0,4,2,1,4
13226,-117.68,34.01,20.0,3.2073,123500.0,0,4,3,1,4
13227,-117.69,34.01,30.0,2.3,95600.0,0,4,4,1,5
13228,-117.68,34.15,24.0,4.1719,213500.0,0,5,2,0,5
13229,-117.66,34.15,25.0,8.5282,360100.0,0,7,2,1,7
13230,-117.64,34.15,16.0,6.4559,392900.0,0,7,3,1,7
13231,-117.68,34.15,4.0,6.7813,286300.0,0,7,3,0,7
13232,-117.68,34.14,4.0,6.9532,277000.0,0,6,2,1,7
13233,-117.66,34.14,11.0,7.0844,325000.0,0,7,3,1,7
13234,-117.66,34.14,8.0,6.9418,310500.0,0,6,3,1,6
13235,-117.66,34.15,20.0,8.0103,395500.0,0,8,3,1,8
13236,-117.65,34.14,16.0,8.6573,354000.0,0,7,3,0,7
13237,-117.69,34.13,8.0,7.9627,345400.0,0,7,3,1,8
13238,-117.67,34.13,10.0,7.7234,304100.0,0,7,3,1,8
13239,-117.66,34.13,17.0,6.3842,307100.0,0,7,3,0,7
13240,-117.67,34.12,15.0,5.3525,191700.0,0,6,2,1,6
13241,-117.66,34.13,19.0,6.075,254100.0,0,7,2,1,7
13242,-117.66,34.12,22.0,8.8204,390500.0,0,8,3,0,7
13243,-117.65,34.14,9.0,8.4839,406700.0,0,7,3,1,7
13244,-117.65,34.13,24.0,5.9328,255900.0,0,7,3,0,7
13245,-117.65,34.12,17.0,6.2083,242700.0,0,7,3,1,7
13246,-117.63,34.12,4.0,6.0758,226800.0,0,5,2,1,6
13247,-117.64,34.12,18.0,5.8407,202900.0,0,6,3,1,7
13248,-117.65,34.11,29.0,3.6219,176600.0,0,4,2,1,4
13249,-117.64,34.11,16.0,2.5868,146900.0,0,5,2,1,5
13250,-117.63,34.11,30.0,4.2969,165600.0,0,6,3,0,5
13251,-117.69,34.11,16.0,2.6929,119300.0,0,4,1,1,4
13252,-117.68,34.12,16.0,5.7214,259400.0,0,6,3,0,6
13253,-117.68,34.11,16.0,5.5292,208600.0,0,6,3,1,6
13254,-117.66,34.12,16.0,6.1195,251100.0,0,7,3,1,7
13255,-117.66,34.11,19.0,5.0681,230500.0,0,5,2,1,5
13256,-117.65,34.12,27.0,6.5587,239000.0,0,6,2,0,6
13257,-117.65,34.11,28.0,5.3368,233500.0,0,7,2,0,7
13258,-117.69,34.1,17.0,2.6074,137500.0,0,3,2,1,4
13259,-117.68,34.1,11.0,2.8326,163000.0,0,4,2,1,4
13260,-117.67,34.1,28.0,3.875,174000.0,0,5,2,1,5
13261,-117.67,34.1,19.0,4.3438,155700.0,0,4,2,1,5
13262,-117.65,34.1,19.0,3.6,136400.0,0,4,1,1,5
13263,-117.66,34.1,37.0,3.4634,145300.0,0,5,2,0,5
13264,-117.66,34.1,26.0,2.2429,150000.0,0,3,2,1,3
13265,-117.65,34.1,30.0,2.4667,106000.0,0,4,2,0,4
13266,-117.68,34.09,22.0,2.9812,148800.0,0,4,2,1,4
13267,-117.67,34.09,17.0,2.7266,101000.0,0,3,2,1,4
13268,-117.66,34.09,26.0,3.6667,166300.0,0,5,3,1,6
13269,-117.66,34.09,20.0,3.2321,162500.0,0,4,2,1,5
13270,-117.66,34.09,23.0,3.0357,151500.0,0,4,2,0,4
13271,-117.65,34.09,33.0,4.3958,145600.0,0,6,2,0,5
13272,-117.62,34.13,20.0,5.1261,158800.0,0,6,3,0,6
13273,-117.62,34.11,17.0,6.148,243900.0,0,6,3,1,7
13274,-117.62,34.11,31.0,4.4637,192800.0,0,6,2,0,5
13275,-117.63,34.1,15.0,2.6582,122800.0,0,3,2,1,4
13276,-117.63,34.09,8.0,2.6818,114100.0,0,3,2,1,4
13277,-117.64,34.09,34.0,3.05,121300.0,0,4,2,1,4
13278,-117.65,34.09,46.0,2.7083,116300.0,0,4,2,0,4
13279,-117.65,34.1,44.0,3.0284,115800.0,0,4,2,1,4
13280,-117.65,34.1,44.0,2.7159,139300.0,0,4,2,1,5
13281,-117.68,34.08,21.0,3.3482,137300.0,0,4,2,1,5
13282,-117.68,34.08,28.0,3.0978,137200.0,0,4,2,0,4
13283,-117.67,34.07,29.0,3.5036,123400.0,0,4,3,1,5
13284,-117.68,34.07,24.0,1.7806,135000.0,0,3,3,1,4
13285,-117.68,34.07,32.0,4.0375,121300.0,0,5,3,1,5
13286,-117.65,34.08,35.0,4.7176,166400.0,0,6,2,1,6
13287,-117.65,34.08,38.0,3.3836,144900.0,0,4,2,1,5
13288,-117.66,34.07,37.0,2.9474,139600.0,0,4,2,1,4
13289,-117.66,34.06,24.0,2.2244,114900.0,0,4,2,1,4
13290,-117.66,34.07,36.0,2.8702,137000.0,0,5,2,1,5
13291,-117.66,34.07,33.0,2.587,138100.0,0,5,2,1,5
13292,-117.66,34.08,36.0,3.3036,141000.0,0,6,2,0,5
13293,-117.66,34.08,33.0,3.9227,157200.0,0,6,2,0,5
13294,-117.64,34.08,37.0,3.3958,130400.0,0,5,3,1,6
13295,-117.64,34.07,43.0,3.2083,122800.0,0,5,2,0,5
13296,-117.65,34.08,52.0,3.375,144300.0,0,5,2,1,5
13297,-117.65,34.08,40.0,5.4689,158200.0,0,6,2,1,6
13298,-117.64,34.08,35.0,3.495,118000.0,0,5,2,0,4
13299,-117.64,34.08,33.0,2.4464,122600.0,0,4,2,0,4
13300,-117.63,34.08,38.0,3.8355,111700.0,0,4,3,1,5
13301,-117.63,34.07,39.0,3.4432,106700.0,0,5,3,1,5
13302,-117.62,34.07,15.0,3.3936,127000.0,0,5,3,1,5
13303,-117.62,34.08,30.0,3.1597,116300.0,0,5,4,1,6
13304,-117.63,34.09,19.0,2.8977,126200.0,0,4,4,1,5
13305,-117.62,34.09,26.0,4.0139,132000.0,0,5,3,1,5
13306,-117.62,34.08,22.0,3.125,111800.0,0,4,3,1,4
13307,-117.62,34.08,24.0,4.4946,136000.0,0,5,3,1,5
13308,-117.61,34.08,20.0,3.0199,128800.0,0,4,3,1,5
13309,-117.61,34.09,23.0,4.4205,135500.0,0,5,3,0,5
13310,-117.61,34.09,11.0,4.6167,144000.0,0,5,3,0,4
13311,-117.61,34.08,12.0,4.7147,158700.0,0,10,2,0,5
13312,-117.6,34.08,15.0,4.9063,159800.0,0,5,3,1,6
13313,-117.65,34.07,35.0,1.4464,113200.0,0,3,2,1,4
13314,-117.65,34.07,52.0,1.9236,117200.0,0,4,2,1,4
13315,-117.65,34.06,41.0,2.0893,112500.0,0,3,2,0,3
13316,-117.62,34.07,16.0,2.5677,128900.0,0,3,3,1,4
13317,-117.64,34.07,30.0,2.2765,98100.0,0,3,3,1,4
13318,-117.64,34.07,38.0,2.837,111200.0,0,4,3,1,4
13319,-117.64,34.07,52.0,2.6913,108300.0,0,4,3,1,4
13320,-117.67,34.06,26.0,2.4583,110400.0,0,3,3,1,4
13321,-117.66,34.06,39.0,1.608,91800.0,0,4,4,1,4
13322,-117.65,34.06,41.0,2.25,90500.0,0,3,4,1,3
13323,-117.64,34.06,43.0,1.7292,79200.0,0,3,4,1,3
13324,-117.64,34.06,50.0,1.9659,85700.0,0,4,4,0,4
13325,-117.63,34.06,39.0,2.3636,88300.0,0,3,4,1,3
13326,-117.66,34.05,36.0,2.3347,104000.0,0,4,4,0,4
13327,-117.66,34.05,33.0,2.5391,108600.0,0,4,3,0,4
13328,-117.66,34.05,6.0,3.625,113600.0,0,4,2,1,5
13329,-117.67,34.04,16.0,4.6563,162000.0,0,6,3,0,6
13330,-117.66,34.04,16.0,4.7872,147600.0,0,5,3,0,5
13331,-117.66,34.05,14.0,3.6467,147500.0,0,5,3,1,5
13332,-117.65,34.04,15.0,3.9336,151000.0,0,7,3,0,5
13333,-117.66,34.04,10.0,4.2054,159900.0,0,5,3,1,5
13334,-117.67,34.05,6.0,3.2062,167500.0,0,4,2,1,4
13335,-117.67,34.04,13.0,5.2551,194300.0,0,6,3,0,6
13336,-117.67,34.04,13.0,3.0598,99700.0,0,3,2,1,4
13337,-117.68,34.04,27.0,3.9107,186500.0,0,5,3,1,5
13338,-117.65,34.02,9.0,4.4042,159100.0,0,5,2,1,5
13339,-117.66,34.03,14.0,5.753,185500.0,0,6,3,0,6
13340,-117.67,34.02,16.0,4.8906,178500.0,0,5,3,1,6
13341,-117.66,34.02,11.0,6.7544,207900.0,0,6,3,1,6
13342,-117.65,34.03,15.0,3.449,149100.0,0,4,2,1,5
13343,-117.65,34.04,28.0,2.5048,100000.0,0,3,4,1,3
13344,-117.64,34.05,32.0,3.0057,96900.0,0,4,5,0,4
13345,-117.64,34.05,27.0,2.1944,95700.0,0,3,4,1,4
13346,-117.64,34.03,11.0,4.8281,137000.0,0,5,2,1,5
13347,-117.64,34.04,21.0,2.4716,102500.0,0,3,5,1,3
13348,-117.64,34.03,10.0,4.1779,159100.0,0,5,3,1,5
13349,-117.64,34.02,10.0,4.0611,158000.0,0,5,3,1,5
13350,-117.63,34.02,13.0,5.6168,175400.0,0,6,3,1,6
13351,-117.62,34.02,9.0,5.5632,195100.0,0,7,3,0,7
13352,-117.62,34.03,15.0,4.8311,176000.0,0,5,3,1,6
13353,-117.62,34.02,16.0,5.0431,164100.0,0,6,3,1,6
13354,-117.61,34.02,15.0,3.8125,170300.0,0,5,3,1,5
13355,-117.6,34.02,16.0,5.2849,160400.0,0,6,3,0,5
13356,-117.6,34.03,16.0,5.5677,175400.0,0,6,3,0,6
13357,-117.62,34.05,33.0,2.8281,103600.0,0,4,4,1,4
13358,-117.61,34.04,8.0,3.1672,150200.0,0,5,2,1,5
13359,-117.66,34.02,12.0,5.5425,202300.0,0,6,3,1,7
13360,-117.64,34.02,6.0,2.125,416700.0,0,5,2,1,5
13361,-117.61,34.01,25.0,3.9696,500000.0,0,8,2,1,10
13362,-117.61,34.02,8.0,7.7197,275000.0,0,7,3,1,9
13363,-117.64,33.99,29.0,2.4375,181300.0,0,6,3,1,6
13364,-117.66,34.0,5.0,5.411,201100.0,0,5,3,0,5
13365,-117.6,33.98,26.0,2.7284,225000.0,0,6,3,0,6
13366,-117.63,33.94,36.0,4.2578,183300.0,0,4,33,1,5
13367,-117.58,34.0,2.0,4.0037,245200.0,0,4,2,1,7
13368,-117.57,34.15,3.0,5.485,343100.0,0,5,2,1,8
13369,-117.57,34.13,5.0,5.9369,225200.0,0,6,3,1,7
13370,-117.54,34.12,4.0,5.1333,181800.0,0,6,3,1,7
13371,-117.54,34.11,16.0,3.9241,131500.0,0,5,3,0,5
13372,-117.51,34.14,21.0,4.6437,191700.0,0,6,3,1,7
13373,-117.5,34.12,2.0,5.285,191700.0,0,6,3,1,9
13374,-117.51,34.16,2.0,4.1,315000.0,0,7,2,1,14
